location_id,date,version_name,location_name,inf_mean,inf_upper,inf_lower,seir_cumulative_mean,seir_cumulative_lower,seir_cumulative_upper,inf_cuml_mean,inf_cuml_lower,inf_cuml_upper,seir_daily_mean,seir_daily_lower,seir_daily_upper,seir_daily_unscaled_mean,seir_daily_unscaled_lower,seir_daily_unscaled_upper,seir_cumulative_unscaled_mean,seir_cumulative_unscaled_lower,seir_cumulative_unscaled_upper,cases_mean,cases_lower,cases_upper,reff_mean,reff_lower,reff_upper,inf_cuml_mean_vax,inf_cuml_lower_vax,inf_cuml_upper_vax,inf_cuml_mean_unvax,inf_cuml_lower_unvax,inf_cuml_upper_unvax,inf_mean_vax,inf_lower_vax,inf_upper_vax,inf_mean_unvax,inf_lower_unvax,inf_upper_unvax,cumulative_deaths,daily_deaths,cumulative_cases,cumulative_hospitalizations,cumulative_deaths_unscaled,daily_deaths_unscaled,daily_cases,population,mobility_mean,mobility_obs,testing_mean,testing_lower,testing_upper,testing_obs,pneumonia_mean,pneumonia_obs,mask_use_mean,mask_use_obs,cumulative_all_vaccinated,cumulative_all_fully_vaccinated,cumulative_all_effectively_vaccinated,hospital_beds_mean,hospital_beds_upper,hospital_beds_lower,icu_beds_mean,icu_beds_upper,icu_beds_lower,admis_mean,admis_upper,admis_lower,admis_mean_vax,admis_upper_vax,admis_lower_vax,admis_mean_unvax,admis_upper_unvax,admis_lower_unvax,all_bed_capacity,icu_bed_capacity,infection_fatality,infection_detection,infection_hospitalization
542,2/4/2020,reference,Maine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1353538.754,-7.3664,1,,,,1,1.0377,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,244,,,
542,2/5/2020,reference,Maine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1353538.754,-8.5396,1,,,,1,1.0381,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,244,,,
542,2/6/2020,reference,Maine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1353538.754,-9.1202,1,,,,1,1.0384,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,244,,,
542,2/7/2020,reference,Maine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1353538.754,-9.0749,1,,,,1,1.039,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,244,,,
542,2/8/2020,reference,Maine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1353538.754,-8.4437,1,,,,1,1.0395,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,244,,,
542,2/9/2020,reference,Maine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1353538.754,-7.3296,1,,,,1,1.0401,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,244,,,
542,2/10/2020,reference,Maine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1353538.754,-5.8851,1,,,,1,1.0406,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,244,,,
542,2/11/2020,reference,Maine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1353538.754,-4.2925,1,,,,1,1.0412,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,244,,,
542,2/12/2020,reference,Maine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1353538.754,-2.7352,1,,,,1,1.0415,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,244,,,
542,2/13/2020,reference,Maine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1353538.754,-1.3582,1,,,,1,1.0415,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,244,,,
542,2/14/2020,reference,Maine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1353538.754,-0.2549,1,,,,1,1.0417,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,244,,,
542,2/15/2020,reference,Maine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1353538.754,0.5354,1,,,,1,1.0419,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,244,,,
542,2/16/2020,reference,Maine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1353538.754,1.0234,1,,,,1,1.042,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,244,,,
542,2/17/2020,reference,Maine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1353538.754,1.2681,1,,,,1,1.0422,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,244,,,
542,2/18/2020,reference,Maine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1353538.754,1.3627,1,,,,1,1.0424,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,244,,,
542,2/19/2020,reference,Maine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1353538.754,1.3913,1,,,,1,1.0425,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,244,,,
542,2/20/2020,reference,Maine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1353538.754,1.4015,1,,,,1,1.0423,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,244,,,
542,2/21/2020,reference,Maine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1353538.754,1.4129,1,,,,1,1.0421,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,244,,,
542,2/22/2020,reference,Maine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1353538.754,1.4234,1,,,,1,1.0419,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,244,,,
542,2/23/2020,reference,Maine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1353538.754,1.4134,1,,,,1,1.0417,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,244,,,
542,2/24/2020,reference,Maine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1353538.754,1.3697,1,0.307,0.307,0.307,1,1.0414,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,244,,,
542,2/25/2020,reference,Maine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1353538.754,1.3107,1,0.3251,0.3251,0.3251,1,1.0412,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,244,,,
542,2/26/2020,reference,Maine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1353538.754,1.2733,1,0.3445,0.3445,0.3445,1,1.0411,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,244,,,
542,2/27/2020,reference,Maine,0.92,21.69,0,0,0,0,0.92,0,21.69,0,0,0,0,0,0,0,0,0,0,0,0,Inf,,,0,0,0,0.919645876,0,21.68505164,0,0,0,0.919645876,0,21.68505164,,,,,,,,1353538.754,1.2995,1,0.3678,0.3678,0.3678,1,1.0408,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,244,,,
542,2/28/2020,reference,Maine,3.49,23.98,0,0,0,0,4.41,0,44.94,0,0,0,0,0,0,0,0,0,0,0,0,Inf,,,0,0,0,4.411827251,0,44.94394446,0,0,0,3.492181375,0,23.97696035,,,,0,,,,1353538.754,1.4198,1,0.3954,0.3954,0.3954,1,1.0402,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,244,,,
542,2/29/2020,reference,Maine,6.21,28.5,0,0,0,0,10.62,0,73.44,0,0,0,0,0,0,0,0,0,0,0,0,Inf,,,0,0,0,10.61804177,0,73.4418886,0,0,0,6.206214521,0,28.49794414,,,,0,,,,1353538.754,1.6234,1,0.4278,0.4278,0.4278,1,1.0395,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,244,,,
542,3/1/2020,reference,Maine,10.92,37.49,0,0,0,0,21.54,0,110.93,0,0,0,0,0,0,0,0,0,0,0,0,Inf,,,0,0,0,21.53639126,0,110.9336696,0,0,0,10.91834949,0,37.49178104,,,,0,,,,1353538.754,1.8779,1,0.4908,0.4908,0.4908,1,1.0389,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,244,,,
542,3/2/2020,reference,Maine,20.07,46.74,0,0,0,0,41.61,0,157.68,0,0,0,0,0,0,0,0,0,0,0,0,Inf,,,0,0,0,41.61029845,0,157.6752775,0,0,0,20.07390719,0,46.74160787,,,,0,,,,1353538.754,2.1575,1,0.5718,0.5718,0.5718,1,1.0383,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,244,,,
542,3/3/2020,reference,Maine,27.78,54.9,0,0,0,0,69.39,0,208.97,0,0,0,0,0,0,0,0,0,0,0,0,Inf,,,0,0,0,69.39293335,0,208.9697146,0,0,0,27.7826349,0,54.90364005,,,,0,,,,1353538.754,2.4392,1,0.6769,0.6769,0.6769,1,1.0377,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,244,,,
542,3/4/2020,reference,Maine,35.37,59.02,0,0,0,0,104.76,0,264.87,0,0,0,0,0,0,0,0,0,0,0,0,Inf,,,0,0,0,104.7639969,0,264.8676803,0,0,0,35.3710635,0,59.01927017,,,,0,,,,1353538.754,2.6895,1,0.8135,0.8135,0.8135,1,1.0374,0,0,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,244,,,
542,3/5/2020,reference,Maine,44.42,67.66,20.61,0,0,0,149.19,40.12,325.49,0,0,0,0,0,0,0,0,0,0,0,0,Inf,2.76,,0,0,0,149.1863249,40.12343566,325.4884405,0,0,0,44.42232801,20.60801613,67.65769468,,,,0,,,,1353538.754,2.8612,1,0.9916,0.9916,0.9916,1,1.0369,0,1.00E-04,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,244,,,
542,3/6/2020,reference,Maine,51.54,80.28,25.91,0,0,0,200.73,66.03,392.04,0,0,0,0,0,0,0,0,0,0,0,0,Inf,2.59,,0,0,0,200.7304815,66.02864575,392.0382469,0,0,0,51.54415666,25.90521009,80.28179535,,,,0,,,,1353538.754,2.8897,1,1.2248,1.2248,1.2248,1,1.0359,0,1.00E-04,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,244,,,
542,3/7/2020,reference,Maine,57.98,86.81,32.84,0,0,0,258.71,99.15,466.16,0,0,0,0,0,0,0,0,0,0,0,0,Inf,2.52,,0,0,0,258.7143193,99.14808281,466.1566129,0,0,0,57.98383775,32.83630608,86.80712728,,,,0,,,,1353538.754,2.6965,1,1.5228,1.5228,1.5228,1,1.0349,0,2.00E-04,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,244,,,
542,3/8/2020,reference,Maine,63,86.72,40.32,0,0,0,321.71,139.47,547.82,0,0,0,0,0,0,0,0,0,0,0,0,Inf,1.98,,0,0,0,321.7093649,139.4678888,547.8167785,0,0,0,62.9950456,40.31980601,86.71602087,0,0,1,0,0,,,1353538.754,2.1962,1,1.9015,1.9015,1.9015,1,1.0339,0,4.00E-04,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,244,,,
542,3/9/2020,reference,Maine,66.22,88.26,46.62,0,0,0,387.93,186.31,631.16,0,0,0,0,0,0,0,0,0,0,0,0,Inf,1.61,,0,0,0,387.9328716,186.3099832,631.1581564,0,0,0,66.22350676,46.61755872,88.25703931,0,0,1,0,0,0,0,1353538.754,1.3107,1,2.3785,2.3785,2.3785,1,1.0329,0,9.00E-04,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,244,,,
542,3/10/2020,reference,Maine,69.01,92.22,48.65,0,0,0,456.94,236.16,716.37,0,0,0,0,0,0,0,0,0,0,0,0,Inf,1.56,,0,0,0,456.9395392,236.1585056,716.3656637,0,0,0,69.00666762,48.65341737,92.21605956,0,0,1,0,0,0,0,1353538.754,-0.0129,1,2.9729,2.9729,2.9729,1,1.0319,0,0.0019,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,244,,,
542,3/11/2020,reference,Maine,71.86,96.39,48.65,0,0,0,528.8,285.23,805.36,0,0,0,0,0,0,0,0,0,0,0,0,Inf,1.44,,0,0,0,528.7997369,285.2329966,805.3624806,0,0,0,71.86019761,48.65015539,96.39486892,0,0,1,0.29,0,0,0,1353538.754,-1.7997,1,3.7036,3.7036,3.7036,1,1.0314,0,0.0039,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,244,,,
542,3/12/2020,reference,Maine,75.12,101.45,50.69,0,0,0,603.92,334.01,898.98,0,0,0,0,0,0,0,0,0,0,0,0,Inf,1.34,,0,0,0,603.9153215,334.0142548,898.9811194,0,0,0,75.11558468,50.69039675,101.4530798,0,0,1,0.49,0,0,0,1353538.754,-4.0479,1,4.5875,4.5875,4.5875,1,1.0307,0,0.0073,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,244,,0,0
542,3/13/2020,reference,Maine,79.15,106.76,52.51,0,0,0,683.07,385.98,998.93,0,0,0,0,0,0,0,0,0,0.45,0,1.96,Inf,1.29,2.83,0,0,0,683.0661531,385.9763695,998.9309574,0,0,0,79.15083158,52.51024672,106.7595714,0,0,1,1.02,0,0,0,1353538.754,-6.7253,1,5.6395,5.6395,5.6395,1,1.0293,0,0.013,1,,,,0.16,0.7,0,0.09,0.38,0,0.11,0.47,0,0,0,0,0.107972238,0.469444512,0,3814,244,,Inf,Inf
542,3/14/2020,reference,Maine,83.85,113.57,57.51,0,0,0,766.91,443.48,1105.63,0,0,0,0,0,0,0,0,0,1.39,0,3.39,1.63,1.29,2.38,0,0,0,766.9135428,443.4814116,1105.62838,0,0,0,83.84738972,57.50504208,113.5678357,0,0,3,1.62,0,0,2,1353538.754,-9.7698,1,6.8699,6.8699,6.8699,1,1.0279,0,0.0218,1,,,,0.51,1.52,0,0.27,0.82,0,0.26,0.63,0,0,0,0,0.260038279,0.634239706,0,3814,244,,Inf,Inf
542,3/15/2020,reference,Maine,88.84,122.31,61.94,0,0,0,855.75,505.77,1227.03,0,0,0,0,0,0,0,0,0,2.95,0,5.17,1.52,1.31,2.04,0,0,0,855.7492267,505.7652701,1227.034744,0,0,0,88.83568388,61.9403575,122.3101488,0,0,12,2.58,0,0,9,1353538.754,-13.0961,1,8.2822,8.2822,8.2822,1,1.0266,0,0.0342,1,,,,1.07,2.47,0,0.58,1.33,0,0.46,0.81,0,0,0,0,0.464387699,0.814715262,0,3814,244,,Inf,Inf
542,3/16/2020,reference,Maine,93.89,128.41,65.74,0,0,0,949.64,570.9,1354.89,0,0,0,0,0,0,0,0,0,6.6,6.6,6.6,1.48,1.32,1.73,0,0,0,949.6436944,570.9008438,1354.894842,0,0,0,93.89446772,65.74364619,128.4097914,0,0,17,3.58,0,0,5,1353538.754,-16.6004,1,9.8717,9.8717,9.8717,1,1.0252,0,0.0502,1,,,,2.14,3.41,1.17,1.16,1.84,0.63,1.01,1.01,1.01,0,0,0,1.00854191,1.00854191,1.00854191,3814,244,,Inf,Inf
542,3/17/2020,reference,Maine,100.48,140.3,68.94,0,0,0,1050.12,639.27,1490.79,0,0,0,0,0,0,0,0,0,7.6,7.6,7.6,1.5,1.3,1.72,0,0,0,1050.123122,639.2739616,1490.794708,0,0,0,100.4794278,68.94231566,140.3045582,0,0,32,4.88,0,0,15,1353538.754,-20.1675,1,11.6248,11.6248,11.6248,1,1.0238,0,0.0686,1,,,,3.2,4.35,2.32,1.73,2.35,1.25,1.18,1.18,1.18,0,0,0,1.18292584,1.18292584,1.18292584,3814,244,,Inf,Inf
542,3/18/2020,reference,Maine,109.98,156.86,71.8,0,0,0,1160.11,710.13,1647.66,0,0,0,0,0,0,0,0,0,8.74,8.74,8.74,1.57,1.36,1.82,0,0,0,1160.107533,710.129209,1647.655631,0,0,0,109.9844105,71.79584449,156.8609222,0,0,42,6.39,0,0,10,1353538.754,-23.6852,1,13.5195,13.5195,13.5195,1,1.0231,0,0.0875,1,,,,4.35,5.44,3.52,2.35,2.94,1.9,1.31,1.31,1.31,0,0,0,1.310420152,1.310420152,1.310420152,3814,244,,Inf,Inf
542,3/19/2020,reference,Maine,119.9,169.74,73.53,0,0,0,1280.01,782.71,1817.42,0,0,0,0,0,0,0,0,0,10.32,10.32,10.32,1.64,1.38,1.92,0,0,0,1280.009825,782.7052983,1817.4162,0,0,0,119.9022922,73.53489945,169.7350625,0,0,52,8.09,0,0,10,1353538.754,-27.0576,1,15.5258,15.5258,15.5258,1,1.0222,0,0.1039,1,,,,5.37,6.39,4.6,2.9,3.45,2.48,1.41,1.41,1.41,0,0,0,1.410220226,1.410220226,1.410220226,3814,244,,0.2405,0.0329
542,3/20/2020,reference,Maine,128.59,176.9,79.67,0,0,0,1408.6,862.38,1995.96,0,0,0,0,0,0,0,0,0,11.96,11.96,11.96,1.67,1.44,1.97,0,0,0,1408.595826,862.376912,1995.958007,0,0,0,128.5860014,79.67161367,176.8975714,0,0,56,9.56,0,0,4,1353538.754,-30.2112,1,17.6076,17.6076,17.6076,1,1.0205,0,0.1148,1,,,,6.57,7.56,5.82,3.55,4.08,3.14,1.51,1.51,1.51,0,0,0,1.508381946,1.508381946,1.508381946,3814,244,,0.2381,0.03
542,3/21/2020,reference,Maine,136.82,178.77,90.92,0,0,0,1545.42,953.29,2177.41,0,0,0,0,0,0,0,0,0,12.6,12.6,12.6,1.69,1.48,1.94,0,0,0,1545.419789,953.2941632,2177.413452,0,0,0,136.8239629,90.91725125,178.765003,0,0,70,11.01,0,0,14,1353538.754,-33.0984,1,19.7248,19.7248,19.7248,1,1.0188,0,0.1251,1,,,,8.3,9.32,7.52,4.48,5.03,4.06,1.61,1.61,1.61,0,0,0,1.60600797,1.60600797,1.60600797,3814,244,,0.2212,0.0282
542,3/22/2020,reference,Maine,143.53,186.48,97.86,0,0,0,1688.95,1051.15,2363.67,0,0,0,0,0,0,0,0,0,13.32,13.32,13.32,1.68,1.43,1.91,0,0,0,1688.94795,1051.153805,2363.667597,0,0,0,143.5281604,97.85964226,186.4754317,0,0,89,12.52,0,0,19,1353538.754,-35.696,1,21.8363,21.8363,21.8363,1,1.017,0,0.1349,1,,,,9.81,10.82,9.04,5.3,5.85,4.88,1.67,1.67,1.67,0,0,0,1.670186698,1.670186698,1.670186698,3814,244,,0.2148,0.0269
542,3/23/2020,reference,Maine,147.75,192.68,102.55,0,0,0,1836.7,1152.8,2554.6,0,0,0,0,0,0,0,0,0,14.53,14.53,14.53,1.64,1.33,1.9,0,0,0,1836.702872,1152.79876,2554.60479,0,0,0,147.7549224,102.5450601,192.6814434,0,0,107,14.33,0,0,18,1353538.754,-38.0011,1,23.9026,23.9026,23.9026,1,1.0153,0,0.1444,1,,,,11.23,12.22,10.47,6.07,6.61,5.66,1.72,1.72,1.72,0,0,0,1.724265912,1.724265912,1.724265912,3814,244,,0.2236,0.0265
542,3/24/2020,reference,Maine,149.19,192.14,107.28,0,0,0,1985.89,1260.07,2743.49,0,0,0,0,0,0,0,0,0,15.39,15.39,15.39,1.57,1.14,1.81,0,0,0,1985.889513,1260.074226,2743.491449,0,0,0,149.1866411,107.2754659,192.1407368,0,0,118,16.19,0,0,11,1353538.754,-40.0254,1,25.8878,25.8878,25.8878,1,1.0135,0,0.1538,1,,,,13.72,14.78,12.9,7.41,7.98,6.97,1.8,1.8,1.8,0,0,0,1.80069888,1.80069888,1.80069888,3814,244,,0.2286,0.0268
542,3/25/2020,reference,Maine,148.21,193.69,108.49,0,0,0,2134.1,1373.76,2927.66,0,0,0,0,0,0,0,0,0,18.1,18.1,18.1,1.46,0.97,1.75,0,0,0,2134.099291,1373.761962,2927.658626,0,0,0,148.2097776,108.4926703,193.6942027,0,0,142,18.05,0,0,24,1353538.754,-41.7904,1,27.7615,27.7615,27.7615,1,1.0126,0,0.163,1,,,,17.05,18.22,16.16,9.22,9.84,8.73,1.9,1.9,1.9,0,0,0,1.902368249,1.902368249,1.902368249,3814,244,,0.2583,0.0271
542,3/26/2020,reference,Maine,146.78,194.59,107.76,0,0,0,2280.88,1490.51,3096.57,0,0,0,0,0,0,0,0,0,21.82,21.82,21.82,1.34,0.91,1.69,0,0,0,2280.877247,1490.513556,3096.56993,0,0,0,146.7779565,107.7557178,194.5904082,0,0,155,20.16,0,0,13,1353538.754,-43.3241,1,29.5002,29.5002,29.5002,1,1.0116,0,0.1723,1,,,,20.02,20.83,19.21,10.82,11.26,10.38,1.99,1.99,1.99,0,0,0,1.988264024,1.988264024,1.988264024,3814,244,,0.2956,0.0269
542,3/27/2020,reference,Maine,144.55,193.38,106.39,0.01,0,0,2425.43,1603.87,3254.18,0.01,0,0,0,0,0,0,0,0,23.74,23.74,23.74,1.22,0.89,1.64,0,0,0,2425.430017,1603.872184,3254.183344,0,0,0,144.5527694,106.39052,193.3808604,1.62,1.62,168,22.28,1,1,13,1353538.754,-44.6556,1,31.0874,31.0874,31.0874,1,1.0095,0,0.1814,1,,,,23.69,24.11,23.13,12.8,13.02,12.49,2.08,2.08,2.08,0,0,0,2.081267927,2.081267927,2.081267927,3814,244,Inf,0.3038,0.0266
542,3/28/2020,reference,Maine,141.52,186.9,107.56,0.26,0,1.12,2566.95,1720.28,3405.85,0.25,0,1.09,0.15,0,0.59,0.16,0,0.59,25.24,25.24,25.24,1.11,0.85,1.49,0,0,0,2566.954619,1720.283046,3405.849435,0,0,0,141.5246027,107.5573927,186.9016107,1.62,0,211,24.5,1,0,43,1353538.754,-45.8124,1,32.5134,32.5134,32.5134,1,1.0074,0,0.1906,1,,,,28.4,28.4,28.4,15.3,15.3,15.3,2.24,2.24,2.24,0,0,0,2.237611561,2.237611561,2.237611561,3814,244,Inf,0.3043,0.027
542,3/29/2020,reference,Maine,139.37,186.63,109.22,1.44,0.87,2.44,2706.33,1836.31,3558.34,1.19,0.87,1.48,0.73,0.73,0.74,0.89,0.73,1.33,24.74,24.74,24.74,1.03,0.77,1.29,0,0,0,2706.325612,1836.312591,3558.341858,0,0,0,139.3709929,109.2190136,186.6321119,4.86,3.24,253,26.44,3,2,42,1353538.754,-46.8173,1,33.7751,33.7751,33.7751,1,1.0053,0,0.1997,1,,,,32.75,32.75,32.75,17.61,17.61,17.61,2.43,2.43,2.43,0,0,0,2.430948398,2.430948398,2.430948398,3814,244,Inf,0.2822,0.0277
542,3/30/2020,reference,Maine,137.07,189.9,107.64,2.86,1.92,4.05,2843.4,1954.85,3740.17,1.42,1.04,1.77,0.88,0.87,0.88,1.77,1.6,2.21,27.32,27.32,27.32,0.96,0.74,1.17,0,0,0,2843.396855,1954.846591,3740.168624,0,0,0,137.0712427,107.6367842,189.9024695,4.86,0,275,29.12,3,0,22,1353538.754,-47.6868,1,34.8747,34.8747,34.8747,1,1.0032,0,0.2089,1,,,,38,38,38,20.4,20.4,20.4,2.62,2.62,2.62,0,0,0,2.621538263,2.621538263,2.621538263,3814,244,Inf,0.2947,0.0283
542,3/31/2020,reference,Maine,133.6,184.68,101.63,4.62,3.21,6.06,2977,2073.98,3918.31,1.76,1.3,2.2,1.09,1.09,1.1,2.86,2.69,3.31,34.67,34.67,34.67,0.91,0.72,1.1,0,0,0,2976.997653,2073.983247,3918.305449,0,0,0,133.6007981,101.6259272,184.6812095,8.09,3.24,303,32.31,5,2,28,1353538.754,-48.4303,1,35.8189,35.8189,35.8189,1,1.0011,0,0.218,1,,,,42.85,42.85,42.85,23,23,23,2.83,2.83,2.83,0,0,0,2.82721109,2.82721109,2.82721109,3814,244,Inf,0.3478,0.0284
542,4/1/2020,reference,Maine,128.42,183.48,94.8,6.62,4.68,8.34,3105.42,2192.86,4081.8,2,1.47,2.49,1.23,1.23,1.24,4.09,3.92,4.54,36.39,36.39,36.39,0.87,0.71,1.05,0,0,0,3105.419407,2192.861148,4081.797379,0,0,0,128.4217541,94.80059536,183.4846994,8.09,0,303,35.54,5,0,0,1353538.754,-49.0524,1,36.6173,36.6173,36.6173,1,1,0,0.227,1,,,,48.47,48.47,48.47,26.03,26.03,26.03,3.06,3.06,3.06,0,0,0,3.056807419,3.056807419,3.056807418,3814,244,Inf,0.3353,0.0282
542,4/2/2020,reference,Maine,121.37,184.26,84.38,8.5,6.06,10.61,3226.79,2308.37,4226.1,1.88,1.38,2.35,1.16,1.16,1.17,5.25,5.07,5.71,33.03,33.03,33.03,0.83,0.7,1.01,0,0,0,3226.786752,2308.369401,4226.100324,0,0,0,121.3673447,84.3845154,184.2595202,11.33,3.24,376,38.94,7,2,73,1353538.754,-49.553,1,37.2822,37.2822,37.2822,1,0.9988,0,0.2361,1,,,,55.82,55.83,55.83,29.95,29.96,29.96,3.31,3.31,3.31,0,0,0,3.313269691,3.313269691,3.313269691,3814,244,Inf,0.2809,0.0282
542,4/3/2020,reference,Maine,114.51,179.39,78.39,10.15,7.27,12.67,3341.3,2419.45,4359.31,1.65,1.21,2.06,1.02,1.01,1.03,6.27,6.09,6.73,31.53,31.53,31.53,0.79,0.67,0.97,0,0,0,3341.295666,2419.454778,4359.307025,0,0,0,114.5089146,78.39450251,179.3914658,14.57,3.24,432,42.66,9,2,56,1353538.754,-49.9298,1,37.8267,37.8267,37.8267,1,0.9963,0,0.2452,1,,,,61.64,61.74,60.69,32.95,33,32.44,3.51,3.51,3.51,0,0,0,3.514925957,3.514925957,3.514925957,3814,244,Inf,0.2497,0.0278
